item_id,item_total_interactions,item_unique_users,item_purchase_count,item_conversion_rate,item_total_quantity_sold,item_total_revenue,item_avg_order_value,item_unique_buyers,item_avg_rating,item_view_count,item_click_count,item_cart_count,category,item_category_enc,brand,item_brand_enc,price,item_price_log,stock,item_stock_norm,review_count,item_review_count_log,popularity_score,item_popularity_score_norm,item_avg_sentiment,trend_score,item_trend_score_norm,item_return_rate,is_active
ITEM_0109,8,8,0,0.0,0,0.0,0.0,0,1.1,4,2,1,Clothing,2,BrandZeta,7,2270.9,7.7283717647878865,188,0.376,1112,7.014814351275545,0.9191,0.9197475202885483,0.9319,24.88,0.24854912947768662,0.043,True
ITEM_0080,12,12,3,0.25,7,8656.62,2885.5400000000004,3,2.1,5,1,4,Clothing,2,BrandZeta,7,1236.66,7.120977779014528,314,0.628,1254,7.134890851565884,0.1663,0.1655144775072638,-0.2653,2.07,0.02031218731238743,0.211,True
ITEM_0280,9,9,5,0.5555555555555556,22,66561.44,13312.288,5,4.4,6,2,1,Clothing,2,BrandZeta,7,3025.52,8.015168723603315,101,0.202,1302,7.172424577124845,0.0965,0.09558160504959423,-0.7412,52.64,0.5263157894736842,0.051,True
ITEM_0473,15,14,1,0.06666666666666667,1,2081.38,2081.38,1,1.8,4,9,0,Clothing,2,BrandZeta,7,2081.38,7.641266749331506,54,0.108,1339,7.200424892944957,0.4123,0.4119827672577898,0.0215,20.23,0.2020212127276366,0.099,True
ITEM_0162,13,10,2,0.15384615384615385,5,15783.65,7891.825,2,3.5,4,2,4,Clothing,2,BrandZeta,7,3156.73,8.057608694010403,30,0.06,1390,7.237778191923443,0.7689,0.7692615970343654,-0.5246,58.38,0.5837502501500901,0.265,True
ITEM_0219,12,12,2,0.16666666666666666,3,2334.18,1167.09,2,2.1,8,2,1,Clothing,2,BrandZeta,7,778.06,6.658088064727569,53,0.106,1697,7.437206366871292,0.9721,0.9728484119827673,0.7321,51.98,0.5197118270962577,0.047,True
ITEM_0046,5,5,2,0.4,7,8172.92,4086.46,2,1.8,3,0,2,Clothing,2,BrandZeta,7,1167.56,7.0635275005425555,399,0.798,1820,7.507141079727608,0.2199,0.21921651137160608,-0.6341,34.17,0.3415049029417651,0.041,True
ITEM_0463,5,5,3,0.6,10,13619.5,4539.833333333333,3,2.9,1,3,0,Clothing,2,BrandZeta,7,1361.95,7.2174067472378995,198,0.396,1569,7.358830898342354,0.6523,0.6524396353070835,-0.2151,45.23,0.452171302781669,0.299,True
ITEM_0265,7,7,2,0.2857142857142857,8,33349.759999999995,16674.879999999997,2,4.0,2,4,0,Electronics,3,BrandZeta,7,4168.72,8.335604166255461,184,0.368,540,6.293419278846481,0.578,0.5779981965734896,-0.4221,30.4,0.30378226936161695,0.265,True
ITEM_0455,13,13,3,0.23076923076923078,9,11157.48,3719.16,3,3.1,5,4,2,Electronics,3,BrandZeta,7,1239.72,7.123447135251197,442,0.884,405,6.0063531596017325,0.9918,0.9925859132351468,0.4877,34.71,0.34690814488693217,0.026,True
ITEM_0334,9,9,3,0.3333333333333333,10,5448.3,1816.1000000000001,3,2.4,1,3,0,Electronics,3,BrandZeta,7,544.83,6.302307571952421,500,1.0,1228,7.113956109566034,0.3635,0.36308987075443344,0.4753,77.13,0.7713628176906143,0.176,True
ITEM_0087,7,7,4,0.5714285714285714,16,79787.2,19946.8,4,1.2,5,2,0,Electronics,3,BrandZeta,7,4986.7,8.514730160644753,500,1.0,1700,7.438971592395862,0.526,0.5258992084961427,-0.1337,41.92,0.41905143085851515,0.249,True
ITEM_0146,8,7,6,0.75,18,19128.96,3188.16,6,2.2,5,3,0,Electronics,3,BrandZeta,7,1062.72,6.969527477374738,437,0.874,538,6.289715570908998,0.0329,0.03186053501653141,0.3891,24.51,0.24484690814488697,0.076,True
ITEM_0310,13,12,3,0.23076923076923078,8,34426.8,11475.6,3,2.3,5,6,1,Electronics,3,BrandZeta,7,4303.35,8.367381418237954,272,0.544,1662,7.416378479192928,0.5793,0.5793006712754234,0.4892,34.03,0.3401040624374625,0.108,True
ITEM_0001,10,10,0,0.0,0,0.0,0.0,0,3.8,5,3,0,Electronics,3,BrandZeta,7,3198.3,8.070687314858548,100,0.2,94,4.553876891600541,0.1802,0.1794409377817854,0.2592,96.4,0.9641785071042626,0.038,True
ITEM_0429,5,5,4,0.8,12,45063.84,11265.96,4,1.0,3,1,0,Electronics,3,BrandZeta,7,3755.32,8.231195033717198,370,0.74,479,6.173786103901937,0.9634,0.9641318505159804,0.0645,17.62,0.17590554332599562,0.088,True
ITEM_0098,7,7,3,0.42857142857142855,9,23826.6,7942.2,3,1.4,3,2,2,Electronics,3,BrandZeta,7,2647.4,7.881710963050691,383,0.766,592,6.385194398997726,0.058,0.05700831580002005,-0.3861,91.09,0.911046627976786,0.101,True
ITEM_0116,5,5,0,0.0,0,0.0,0.0,0,3.0,0,2,2,Grocery,4,BrandZeta,7,4352.37,8.378705536791466,415,0.83,312,5.746203190540153,0.2648,0.2642019837691614,0.5792,37.76,0.37742645587352414,0.143,True
ITEM_0225,7,7,3,0.42857142857142855,9,2614.32,871.44,3,1.0,4,1,1,Grocery,4,BrandZeta,7,290.48,5.674971392802082,172,0.344,1064,6.970730078143525,0.3164,0.3159002103997596,0.3478,53.97,0.5396237742645588,0.024,True
ITEM_0417,10,10,4,0.4,16,19643.84,4910.96,3,2.7,5,2,1,Grocery,4,BrandZeta,7,1227.74,7.113744533076276,387,0.774,583,6.369900982828227,0.5768,0.5767959122332431,-0.305,70.43,0.7043225935561337,0.242,True
ITEM_0224,4,4,1,0.25,4,14961.56,14961.56,1,3.6,2,1,1,Grocery,4,BrandZeta,7,3740.39,8.227212479114952,301,0.602,982,6.890609120147166,0.5264,0.5262999699428915,-0.039,45.94,0.4592755653392035,0.29,True
ITEM_0297,2,2,1,0.5,5,10704.35,10704.35,1,3.1,0,1,1,Grocery,4,BrandZeta,7,2140.87,7.66943455822288,455,0.91,1563,7.355001921105257,0.7207,0.7209698427011322,-0.8346,50.01,0.5,0.053,True
ITEM_0196,9,9,3,0.3333333333333333,8,34452.64,11484.213333333333,3,2.4,3,3,2,Grocery,4,BrandZeta,7,4306.58,8.368131540487312,153,0.306,548,6.3080984415095305,0.6908,0.6910129245566576,-0.1649,26.7,0.2667600560336202,0.092,True
ITEM_0271,5,5,2,0.4,5,20428.1,10214.05,2,3.8,3,2,0,Grocery,4,BrandZeta,7,4085.62,8.3154735015073,128,0.256,196,5.2832037287379885,0.0181,0.01703236148682497,-0.2014,69.02,0.6902141284770862,0.032,True
ITEM_0239,7,7,2,0.2857142857142857,9,26766.27,13383.135,2,3.9,2,3,2,Grocery,4,BrandZeta,7,2974.03,7.9980094019625,291,0.582,132,4.890349128221754,0.7715,0.7718665464382326,-0.3341,91.04,0.910546327796678,0.179,True
ITEM_0465,10,10,3,0.3,7,18917.64,6305.88,3,3.8,4,2,3,Grocery,4,BrandZeta,7,2702.52,7.90230990661234,276,0.552,662,6.4967749901858625,0.3563,0.35587616471295463,0.6565,83.1,0.8310986591955172,0.067,True
ITEM_0279,5,5,3,0.6,10,13651.099999999999,4550.366666666666,3,3.8,0,4,0,Grocery,4,BrandZeta,7,1365.11,7.219722563974987,479,0.958,169,5.135798437050262,0.1487,0.14788097385031562,0.3827,77.4,0.774064438663198,0.005,True
ITEM_0422,7,7,4,0.5714285714285714,14,44100.7,11025.175,4,4.7,3,4,0,Home & Kitchen,5,BrandZeta,7,3150.05,8.0554910096098,207,0.414,499,6.214608098422191,0.1689,0.16811942691113116,-0.0675,84.01,0.8402041224734841,0.04,True
ITEM_0013,11,11,2,0.18181818181818182,7,962.6400000000001,481.32000000000005,2,4.2,5,5,1,Home & Kitchen,5,BrandZeta,7,137.52,4.931014719534221,14,0.028,1692,7.4342573821331355,0.9659,0.9666366095581606,0.1919,25.03,0.25005003001801085,0.038,True
ITEM_0495,11,10,4,0.36363636363636365,18,30305.340000000004,7576.335000000001,4,1.7,2,6,2,Home & Kitchen,5,BrandZeta,7,1683.63,7.429301234104508,342,0.684,835,6.728628613084702,0.6153,0.6153692014828174,0.9909,25.95,0.25925555333199923,0.229,True
ITEM_0288,7,6,5,0.7142857142857143,16,7455.04,1491.008,5,4.5,2,5,0,Home & Kitchen,5,BrandZeta,7,465.94,6.146200769757291,493,0.986,420,6.042632833682381,0.0035,0.002404568680492937,-0.6216,64.19,0.6418851310786471,0.179,True
ITEM_0437,6,6,3,0.5,7,8746.5,2915.5,3,4.6,4,1,0,Home & Kitchen,5,BrandZeta,7,1249.5,7.131298750317674,350,0.7,1014,6.922643891475888,0.2027,0.20198376916140667,-0.201,95.05,0.9506704022413447,0.095,True
ITEM_0104,7,7,2,0.2857142857142857,5,13433.150000000001,6716.575000000001,2,2.6,5,1,0,Home & Kitchen,5,BrandZeta,7,2686.63,7.89641504335905,101,0.202,92,4.532599493153256,0.0871,0.08616371105099689,0.4393,72.92,0.7292375425255153,0.016,True
ITEM_0498,9,9,2,0.2222222222222222,7,5804.61,2902.305,2,2.7,2,6,1,Home & Kitchen,5,BrandZeta,7,829.23,6.721702770836928,88,0.176,619,6.429719478039138,0.7122,0.7124536619577198,-0.1989,88.84,0.8885331198719232,0.281,True
ITEM_0204,7,7,2,0.2857142857142857,2,1671.12,835.56,2,3.0,2,4,0,Home & Kitchen,5,BrandZeta,7,835.56,6.729298245290333,87,0.174,868,6.767343125265392,0.2674,0.2668069331730288,0.9355,47.7,0.47688613167900745,0.197,True
ITEM_0468,4,4,1,0.25,4,13882.36,13882.36,1,3.6,1,2,1,Home & Kitchen,5,BrandZeta,7,3470.59,8.152367981249753,423,0.846,1125,7.026426808699636,0.2421,0.24145877166616575,-0.3965,34.2,0.3418050830498299,0.158,True
ITEM_0101,8,8,4,0.5,17,1059.78,264.945,4,3.5,5,3,0,Home & Kitchen,5,BrandZeta,7,62.34,4.148517041110494,358,0.716,1606,7.382124365737512,0.2301,0.22943592826370104,0.5555,77.36,0.7736641985191114,0.118,True
ITEM_0383,12,12,2,0.16666666666666666,6,9297.42,4648.71,2,2.8,7,2,2,Home & Kitchen,5,BrandZeta,7,1549.57,7.346377884248283,123,0.246,1492,7.30854279753919,0.164,0.16321009918845808,-0.8353,82.63,0.8263958375025015,0.177,True
ITEM_0294,11,11,0,0.0,0,0.0,0.0,0,1.8,5,1,1,Sports,6,BrandZeta,7,1313.2,7.180983394463768,333,0.666,25,3.258096538021482,0.1955,0.1947700631199279,0.4526,18.23,0.182009205523314,0.058,True
ITEM_0142,13,13,2,0.15384615384615385,6,16504.32,8252.16,2,3.5,6,3,2,Sports,6,BrandZeta,7,2750.72,7.919981449690897,442,0.884,836,6.729824070489475,0.2714,0.270814547640517,0.1398,94.38,0.9439663798278967,0.274,True
ITEM_0217,19,16,6,0.3157894736842105,19,52829.69,8804.948333333334,6,4.6,9,6,2,Sports,6,BrandZeta,7,2780.51,7.930749224691341,56,0.112,319,5.768320995793772,0.8608,0.8613365394249074,0.4277,37.74,0.3772263358014809,0.235,True
ITEM_0477,15,15,3,0.2,7,20453.23,6817.743333333333,3,3.2,5,7,1,Sports,6,BrandZeta,7,2921.89,7.980328131833845,391,0.782,425,6.054439346269371,0.2831,0.28253681995792007,-0.771,19.33,0.19301580948569141,0.198,True
ITEM_0440,14,14,3,0.21428571428571427,9,36065.43,12021.81,3,4.1,8,3,3,Sports,6,BrandZeta,7,4007.27,8.296115005765223,3,0.006,1528,7.332369205929062,0.0886,0.08766656647630497,-0.2438,89.22,0.8923354012407444,0.152,True
ITEM_0179,8,8,2,0.25,6,12722.1,6361.05,2,3.3,2,3,1,Sports,6,BrandZeta,7,2120.35,7.659807957452608,296,0.592,135,4.912654885736052,0.7799,0.780282536819958,0.9403,34.66,0.34640784470682406,0.252,True
ITEM_0240,12,12,6,0.5,7,21687.33,3614.5550000000003,6,1.5,6,3,3,Sports,6,BrandZeta,7,3098.19,8.038896066008393,8,0.016,398,5.988961416889864,0.5143,0.5141769361787396,-0.1767,13.38,0.1334800880528317,0.016,True
ITEM_0284,7,7,2,0.2857142857142857,6,7940.039999999999,3970.0199999999995,2,4.4,4,1,0,Sports,6,BrandZeta,7,1323.34,7.188669501113179,497,0.994,508,6.2324480165505225,0.4847,0.48452058911932677,-0.1783,58.84,0.5883530118070843,0.209,True
ITEM_0002,13,13,1,0.07692307692307693,5,649.5,649.5,1,2.9,3,5,2,Toys,7,BrandZeta,7,129.9,4.874433672915854,114,0.228,1783,7.486613313139955,0.9854,0.9861737300871657,0.3367,42.28,0.4226535921552932,0.194,True
ITEM_0324,11,11,5,0.45454545454545453,16,70508.64,14101.728,5,4.7,6,2,2,Toys,7,BrandZeta,7,4406.79,8.39112870904454,427,0.854,1623,7.392647520721623,0.9336,0.934275122733193,0.6548,94.97,0.9498699219531719,0.094,True
ITEM_0286,12,12,5,0.4166666666666667,11,49788.75,9957.75,5,3.6,6,1,3,Toys,7,BrandZeta,7,4526.25,8.417869970121451,388,0.776,1622,7.392031567514591,0.7676,0.7679591223324316,0.5072,89.82,0.8983390034020411,0.26,True
ITEM_0374,18,18,1,0.05555555555555555,2,6708.24,6708.24,1,1.5,9,4,2,Toys,7,BrandZeta,7,3354.12,8.118242816277318,125,0.25,1416,7.256297239690681,0.8942,0.894800120228434,0.0974,87.87,0.8788272963778267,0.1,True
ITEM_0085,11,10,2,0.18181818181818182,7,13997.27,6998.635,2,3.4,5,5,0,Toys,7,BrandZeta,7,1999.61,7.601207413039038,273,0.546,1746,7.465655310134056,0.3338,0.3333333333333333,0.8642,48.4,0.4838903342005203,0.135,True
ITEM_0256,12,12,1,0.08333333333333333,4,19918.04,19918.04,1,4.0,5,4,1,Toys,7,BrandZeta,7,4979.51,8.513287574413743,265,0.53,705,6.559615237493242,0.2663,0.26570483919446947,0.312,91.27,0.9128477086251751,0.142,True
ITEM_0488,10,10,3,0.3,8,29904.72,9968.24,3,2.3,7,1,0,Toys,7,BrandZeta,7,3738.09,8.226597545294535,475,0.95,934,6.840546529288687,0.5622,0.5621681194269111,0.3101,38.51,0.3849309585751451,0.262,True
ITEM_0207,9,9,3,0.3333333333333333,6,12046.8,4015.6,3,2.3,6,2,0,Toys,7,BrandZeta,7,2007.8,7.605292807843375,1,0.002,441,6.091309882077698,0.8485,0.8490131249373811,-0.5227,44.47,0.4445667400440264,0.105,True
